,Product ID,Product,Category,Warehouse ID,Quantity,Minimum_Qty,City
25862,2386,Car Media Players,Auto & Accessories,5,238,400,Cork
25863,8989,Jeans,Fashion,1,172,200,Galway
25864,3677,Car Seat Covers,Auto & Accessories,2,195,400,Dublin
25865,8506,Mixer/Juicer,Electronic,5,175,400,Cork
25866,2970,Mouse,Electronic,5,184,400,Limerick
25867,3423,Dinning Tables,Home & Furniture,2,103,200,Galway
25868,3815,Samsung Mobile,Electronic,3,104,200,Belfast
25869,3350,Shirts,Fashion,3,133,300,Limerick
25870,4399,Suits,Fashion,5,289,400,Limerick
25871,8989,Jeans,Fashion,5,262,200,Belfast
25872,6556,Iron,Electronic,2,299,300,Cork
25873,6718,Casula Shoes,Fashion,1,279,400,Limerick
25874,4288,Towels,Home & Furniture,1,183,300,Belfast
25875,6010,Shoe Rack,Home & Furniture,5,289,200,Belfast
25876,3423,Dinning Tables,Home & Furniture,2,180,300,Galway
25877,4288,Towels,Home & Furniture,2,142,200,Cork
25878,3425,Bike Tyres,Auto & Accessories,3,158,200,Dublin
25879,4381,Curtains,Home & Furniture,5,177,300,Cork
25880,6383,LED,Electronic,2,261,400,Cork
25881,7393,Speakers,Electronic,2,227,400,Galway
25882,2970,Mouse,Electronic,3,134,200,Cork
25883,3350,Shirts,Fashion,4,281,400,Dublin
25884,8506,Mixer/Juicer,Electronic,5,148,200,Galway
25885,2690,Running Shoes,Fashion,5,246,400,Cork
25886,2807,Fans,Electronic,2,109,200,Dublin
25887,2970,Mouse,Electronic,3,224,400,Limerick
25888,3350,Shirts,Fashion,1,125,400,Cork
25889,3632,Watch,Electronic,5,246,400,Belfast
25890,5644,Car Body Covers,Auto & Accessories,3,231,400,Belfast
25891,7393,Speakers,Electronic,3,112,200,Cork
25892,7663,Beds,Home & Furniture,4,116,400,Cork
25893,3350,Shirts,Fashion,4,199,200,Dublin
25894,6556,Iron,Electronic,2,99,200,Limerick
25895,4381,Curtains,Home & Furniture,1,99,300,Dublin
25896,8292,Tyre,Auto & Accessories,1,108,400,Galway
25897,6715,LCD,Electronic,4,281,300,Cork
25898,8989,Jeans,Fashion,2,186,400,Belfast
25899,7255,Fossil Watch,Fashion,1,277,300,Dublin
25900,2807,Fans,Electronic,2,174,400,Cork
25901,8506,Mixer/Juicer,Electronic,2,259,400,Galway
25902,4288,Towels,Home & Furniture,2,112,400,Cork
25903,3717,Car & Bike Care,Auto & Accessories,4,126,300,Dublin
25904,5988,Car Pillow & Neck Rest,Auto & Accessories,2,242,200,Dublin
25905,8292,Tyre,Auto & Accessories,3,156,400,Dublin
25906,3378,Sports Wear,Fashion,4,299,300,Cork
25907,4381,Curtains,Home & Furniture,5,204,200,Dublin
25908,4716,Bed Sheets,Home & Furniture,4,229,300,Cork
25909,1339,Sofa Covers,Home & Furniture,1,222,400,Limerick
25910,1423,Titak watch,Fashion,2,276,200,Limerick
25911,3815,Samsung Mobile,Electronic,4,278,400,Dublin
25912,3350,Shirts,Fashion,5,253,300,Galway
25913,2512,Umbrellas,Home & Furniture,3,118,400,Cork
25914,8506,Mixer/Juicer,Electronic,4,249,300,Belfast
25915,7663,Beds,Home & Furniture,4,248,200,Cork
25916,2690,Running Shoes,Fashion,1,297,400,Cork
25917,5644,Car Body Covers,Auto & Accessories,3,102,300,Dublin
25918,5988,Car Pillow & Neck Rest,Auto & Accessories,4,223,300,Cork
25919,8506,Mixer/Juicer,Electronic,4,188,400,Dublin
25920,3632,Watch,Electronic,3,251,400,Galway
25921,2687,Dinner Crockery,Home & Furniture,2,172,200,Cork
25922,1988,Sofas,Home & Furniture,5,261,400,Galway
25923,7255,Fossil Watch,Fashion,4,147,200,Dublin
25924,6383,LED,Electronic,4,249,400,Cork
25925,1339,Sofa Covers,Home & Furniture,3,99,300,Limerick
25926,6028,Tablet,Electronic,5,239,200,Dublin
25927,3423,Dinning Tables,Home & Furniture,2,207,200,Belfast
25928,3632,Watch,Electronic,2,215,200,Cork
25929,6715,LCD,Electronic,2,260,300,Limerick
25930,4381,Curtains,Home & Furniture,1,149,400,Cork
25931,8989,Jeans,Fashion,2,99,400,Dublin
25932,5988,Car Pillow & Neck Rest,Auto & Accessories,1,113,300,Dublin
25933,6010,Shoe Rack,Home & Furniture,3,147,300,Limerick
25934,3717,Car & Bike Care,Auto & Accessories,2,105,200,Limerick
25935,4288,Towels,Home & Furniture,4,178,200,Limerick
25936,2970,Mouse,Electronic,4,229,400,Belfast
25937,5260,T - Shirts,Fashion,5,230,300,Galway
25938,8292,Tyre,Auto & Accessories,2,138,300,Cork
25939,4049,Apple Laptop,Electronic,2,217,300,Limerick
25940,3717,Car & Bike Care,Auto & Accessories,2,149,200,Belfast
25941,6715,LCD,Electronic,3,113,200,Cork
25942,6556,Iron,Electronic,3,188,200,Belfast
25943,3378,Sports Wear,Fashion,5,280,200,Cork
25944,3677,Car Seat Covers,Auto & Accessories,3,293,200,Belfast
25945,6277,Car Mat,Auto & Accessories,5,238,300,Dublin
25946,1339,Sofa Covers,Home & Furniture,1,193,400,Cork
25947,6556,Iron,Electronic,3,146,300,Belfast
25948,8292,Tyre,Auto & Accessories,3,119,400,Cork
25949,1339,Sofa Covers,Home & Furniture,3,185,400,Dublin
25950,1988,Sofas,Home & Furniture,2,151,400,Limerick
25951,6383,LED,Electronic,3,234,200,Dublin
25952,4399,Suits,Fashion,3,134,300,Cork
25953,2690,Running Shoes,Fashion,5,219,400,Cork
25954,8292,Tyre,Auto & Accessories,5,214,200,Galway
25955,3677,Car Seat Covers,Auto & Accessories,2,176,200,Dublin
25956,2687,Dinner Crockery,Home & Furniture,5,157,200,Cork
25957,5644,Car Body Covers,Auto & Accessories,1,211,400,Cork
25958,8601,Formal Shoes,Fashion,4,204,200,Belfast
25959,6277,Car Mat,Auto & Accessories,1,288,400,Limerick
25960,6277,Car Mat,Auto & Accessories,2,267,400,Belfast
25961,7663,Beds,Home & Furniture,4,181,200,Dublin
25962,8601,Formal Shoes,Fashion,2,106,300,Galway
25963,2807,Fans,Electronic,1,269,200,Limerick
25964,4049,Apple Laptop,Electronic,4,251,300,Dublin
25965,6558,Car Speakers,Auto & Accessories,2,190,200,Cork
25966,2970,Mouse,Electronic,2,145,400,Limerick
25967,4716,Bed Sheets,Home & Furniture,2,225,400,Cork
25968,3717,Car & Bike Care,Auto & Accessories,2,172,400,Dublin
25969,6558,Car Speakers,Auto & Accessories,2,200,400,Belfast
25970,8349,Keyboard,Electronic,4,108,400,Dublin
25971,8292,Tyre,Auto & Accessories,5,298,200,Dublin
25972,4381,Curtains,Home & Furniture,1,288,400,Limerick
25973,1423,Titak watch,Fashion,4,198,300,Dublin
25974,3378,Sports Wear,Fashion,3,276,400,Limerick
25975,3557,Sneakers,Fashion,1,243,400,Belfast
25976,6718,Casula Shoes,Fashion,1,164,300,Limerick
25977,1423,Titak watch,Fashion,2,167,400,Limerick
25978,6010,Shoe Rack,Home & Furniture,4,294,200,Dublin
25979,4716,Bed Sheets,Home & Furniture,4,218,400,Galway
25980,7663,Beds,Home & Furniture,3,255,200,Dublin
25981,8349,Keyboard,Electronic,3,212,400,Dublin
25982,3378,Sports Wear,Fashion,4,218,200,Belfast
25983,5644,Car Body Covers,Auto & Accessories,2,225,300,Galway
25984,4381,Curtains,Home & Furniture,1,106,300,Galway
25985,2687,Dinner Crockery,Home & Furniture,1,282,200,Belfast
25986,6028,Tablet,Electronic,3,247,200,Limerick
25987,3423,Dinning Tables,Home & Furniture,2,291,300,Belfast
25988,3378,Sports Wear,Fashion,3,166,300,Belfast
25989,2690,Running Shoes,Fashion,1,132,400,Belfast
25990,3350,Shirts,Fashion,1,243,400,Belfast
25991,7393,Speakers,Electronic,4,244,300,Belfast
25992,4399,Suits,Fashion,2,171,300,Galway
25993,2512,Umbrellas,Home & Furniture,4,168,200,Galway
25994,3677,Car Seat Covers,Auto & Accessories,5,272,400,Limerick
25995,2807,Fans,Electronic,4,236,400,Belfast
25996,3425,Bike Tyres,Auto & Accessories,3,125,300,Galway
25997,2807,Fans,Electronic,5,190,300,Dublin
25998,2512,Umbrellas,Home & Furniture,5,154,300,Belfast
25999,6383,LED,Electronic,3,168,300,Limerick
26000,7255,Fossil Watch,Fashion,1,142,300,Limerick
26001,5988,Car Pillow & Neck Rest,Auto & Accessories,2,150,300,Dublin
26002,2386,Car Media Players,Auto & Accessories,2,216,200,Dublin
26003,2512,Umbrellas,Home & Furniture,1,224,300,Dublin
26004,5644,Car Body Covers,Auto & Accessories,3,299,300,Limerick
26005,8506,Mixer/Juicer,Electronic,3,217,200,Limerick
26006,3350,Shirts,Fashion,4,287,400,Belfast
26007,3423,Dinning Tables,Home & Furniture,2,239,300,Limerick
26008,5988,Car Pillow & Neck Rest,Auto & Accessories,1,256,200,Galway
26009,3557,Sneakers,Fashion,4,167,400,Cork
26010,8601,Formal Shoes,Fashion,5,163,300,Dublin
26011,6556,Iron,Electronic,5,181,400,Dublin
26012,2970,Mouse,Electronic,3,172,300,Galway
26013,2970,Mouse,Electronic,1,219,400,Dublin
26014,5988,Car Pillow & Neck Rest,Auto & Accessories,3,181,300,Dublin
26015,2690,Running Shoes,Fashion,2,290,400,Limerick
26016,7663,Beds,Home & Furniture,5,208,200,Dublin
26017,3677,Car Seat Covers,Auto & Accessories,3,168,300,Dublin
26018,2690,Running Shoes,Fashion,2,279,200,Galway
26019,3350,Shirts,Fashion,4,185,400,Belfast
26020,4288,Towels,Home & Furniture,1,258,400,Limerick
26021,4381,Curtains,Home & Furniture,3,147,300,Belfast
26022,8292,Tyre,Auto & Accessories,4,276,300,Belfast
26023,3632,Watch,Electronic,4,153,400,Galway
26024,8349,Keyboard,Electronic,4,280,300,Dublin
26025,8292,Tyre,Auto & Accessories,4,249,300,Dublin
26026,6556,Iron,Electronic,4,266,200,Dublin
26027,4716,Bed Sheets,Home & Furniture,5,297,200,Galway
26028,3717,Car & Bike Care,Auto & Accessories,2,260,300,Cork
26029,4716,Bed Sheets,Home & Furniture,1,169,400,Belfast
26030,8292,Tyre,Auto & Accessories,2,178,400,Cork
26031,3557,Sneakers,Fashion,1,203,400,Galway
26032,3815,Samsung Mobile,Electronic,1,249,400,Belfast
26033,2687,Dinner Crockery,Home & Furniture,1,244,200,Limerick
26034,3378,Sports Wear,Fashion,4,264,400,Belfast
26035,6718,Casula Shoes,Fashion,5,152,400,Dublin
26036,4288,Towels,Home & Furniture,2,104,400,Dublin
26037,3677,Car Seat Covers,Auto & Accessories,1,179,200,Cork
26038,4716,Bed Sheets,Home & Furniture,4,128,200,Dublin
26039,3378,Sports Wear,Fashion,2,220,400,Cork
26040,6383,LED,Electronic,2,226,200,Galway
26041,5260,T - Shirts,Fashion,1,293,200,Limerick
26042,3632,Watch,Electronic,2,290,400,Belfast
26043,6556,Iron,Electronic,4,245,400,Limerick
26044,8292,Tyre,Auto & Accessories,1,203,200,Belfast
26045,6277,Car Mat,Auto & Accessories,4,198,300,Dublin
26046,4381,Curtains,Home & Furniture,2,116,400,Galway
26047,8506,Mixer/Juicer,Electronic,5,176,400,Galway
26048,3350,Shirts,Fashion,5,140,400,Belfast
26049,8506,Mixer/Juicer,Electronic,3,120,400,Dublin
26050,5260,T - Shirts,Fashion,4,158,300,Belfast
26051,8349,Keyboard,Electronic,2,157,200,Limerick
26052,6558,Car Speakers,Auto & Accessories,5,268,400,Limerick
26053,4288,Towels,Home & Furniture,5,113,200,Dublin
26054,8349,Keyboard,Electronic,3,284,200,Galway
26055,2687,Dinner Crockery,Home & Furniture,2,279,200,Cork
26056,7393,Speakers,Electronic,2,184,300,Galway
26057,3677,Car Seat Covers,Auto & Accessories,4,239,400,Galway
26058,5260,T - Shirts,Fashion,5,233,200,Limerick
26059,6715,LCD,Electronic,5,192,200,Dublin
26060,6715,LCD,Electronic,5,190,200,Belfast
26061,8601,Formal Shoes,Fashion,5,285,300,Belfast
26062,2690,Running Shoes,Fashion,5,254,400,Belfast
26063,4399,Suits,Fashion,2,180,400,Galway
26064,6558,Car Speakers,Auto & Accessories,3,225,300,Limerick
26065,4716,Bed Sheets,Home & Furniture,5,257,400,Limerick
26066,2807,Fans,Electronic,2,204,300,Galway
26067,1423,Titak watch,Fashion,1,294,200,Dublin
26068,8989,Jeans,Fashion,5,102,200,Galway
26069,6556,Iron,Electronic,4,100,400,Limerick
26070,8292,Tyre,Auto & Accessories,2,250,400,Galway
26071,5644,Car Body Covers,Auto & Accessories,5,250,300,Cork
26072,2970,Mouse,Electronic,3,161,300,Dublin
26073,4716,Bed Sheets,Home & Furniture,2,208,200,Cork
26074,7255,Fossil Watch,Fashion,4,117,200,Cork
26075,7663,Beds,Home & Furniture,3,223,400,Dublin
26076,4716,Bed Sheets,Home & Furniture,2,149,300,Galway
26077,2512,Umbrellas,Home & Furniture,5,195,300,Dublin
26078,2386,Car Media Players,Auto & Accessories,2,105,200,Galway
26079,4381,Curtains,Home & Furniture,1,276,200,Galway
26080,3815,Samsung Mobile,Electronic,4,132,200,Limerick
26081,7663,Beds,Home & Furniture,1,107,200,Limerick
26082,2512,Umbrellas,Home & Furniture,5,290,300,Limerick
26083,6715,LCD,Electronic,4,200,200,Dublin
26084,3425,Bike Tyres,Auto & Accessories,1,273,200,Galway
26085,1423,Titak watch,Fashion,3,270,400,Dublin
26086,6715,LCD,Electronic,1,130,400,Cork
26087,8349,Keyboard,Electronic,2,292,400,Galway
26088,3350,Shirts,Fashion,3,102,300,Galway
26089,2386,Car Media Players,Auto & Accessories,4,300,400,Galway
26090,1339,Sofa Covers,Home & Furniture,3,241,300,Dublin
26091,2690,Running Shoes,Fashion,4,127,200,Limerick
26092,1988,Sofas,Home & Furniture,4,221,400,Cork
26093,3557,Sneakers,Fashion,1,170,200,Galway
26094,3815,Samsung Mobile,Electronic,5,260,200,Cork
26095,2970,Mouse,Electronic,4,227,400,Belfast
26096,2970,Mouse,Electronic,3,239,400,Cork
26097,3815,Samsung Mobile,Electronic,1,187,300,Limerick
26098,6383,LED,Electronic,4,250,400,Galway
26099,8989,Jeans,Fashion,2,244,300,Limerick
26100,6556,Iron,Electronic,2,247,200,Belfast
26101,3425,Bike Tyres,Auto & Accessories,4,108,400,Galway
26102,8506,Mixer/Juicer,Electronic,4,153,300,Dublin
26103,6718,Casula Shoes,Fashion,2,207,200,Belfast
26104,3423,Dinning Tables,Home & Furniture,3,252,200,Dublin
26105,3423,Dinning Tables,Home & Furniture,3,258,400,Dublin
26106,6718,Casula Shoes,Fashion,2,292,300,Belfast
26107,3378,Sports Wear,Fashion,5,194,300,Dublin
26108,2687,Dinner Crockery,Home & Furniture,5,133,400,Dublin
26109,7393,Speakers,Electronic,4,214,400,Dublin
26110,5260,T - Shirts,Fashion,5,137,300,Belfast
26111,4716,Bed Sheets,Home & Furniture,5,125,200,Cork
26112,6277,Car Mat,Auto & Accessories,3,239,300,Limerick
26113,8989,Jeans,Fashion,2,273,400,Limerick
26114,4049,Apple Laptop,Electronic,5,209,300,Galway
26115,1988,Sofas,Home & Furniture,1,198,400,Limerick
26116,3350,Shirts,Fashion,4,229,400,Cork
26117,1339,Sofa Covers,Home & Furniture,1,125,300,Limerick
26118,7663,Beds,Home & Furniture,4,220,300,Cork
26119,8349,Keyboard,Electronic,3,135,300,Galway
26120,4399,Suits,Fashion,3,275,400,Limerick
26121,2690,Running Shoes,Fashion,4,99,400,Limerick
26122,2386,Car Media Players,Auto & Accessories,1,299,200,Belfast
26123,6383,LED,Electronic,1,106,300,Limerick
26124,6383,LED,Electronic,1,267,400,Galway
26125,3423,Dinning Tables,Home & Furniture,5,251,400,Belfast
26126,1339,Sofa Covers,Home & Furniture,1,198,300,Galway
26127,4288,Towels,Home & Furniture,1,230,400,Limerick
26128,2690,Running Shoes,Fashion,2,256,400,Belfast
26129,7663,Beds,Home & Furniture,5,161,400,Cork
26130,3815,Samsung Mobile,Electronic,4,154,200,Cork
26131,6010,Shoe Rack,Home & Furniture,3,151,300,Limerick
26132,3423,Dinning Tables,Home & Furniture,4,99,400,Galway
26133,2687,Dinner Crockery,Home & Furniture,5,120,400,Cork
26134,6277,Car Mat,Auto & Accessories,5,153,400,Cork
26135,5644,Car Body Covers,Auto & Accessories,2,124,200,Galway
26136,3815,Samsung Mobile,Electronic,3,254,300,Cork
26137,6715,LCD,Electronic,4,268,400,Dublin
26138,2386,Car Media Players,Auto & Accessories,4,107,300,Dublin
26139,6277,Car Mat,Auto & Accessories,3,207,200,Dublin
26140,3632,Watch,Electronic,4,220,300,Galway
26141,1988,Sofas,Home & Furniture,3,261,400,Belfast
26142,4399,Suits,Fashion,4,186,300,Cork
26143,3425,Bike Tyres,Auto & Accessories,5,178,400,Belfast
26144,2807,Fans,Electronic,1,115,400,Dublin
26145,6718,Casula Shoes,Fashion,5,285,400,Dublin
26146,8989,Jeans,Fashion,2,287,400,Cork
26147,8349,Keyboard,Electronic,5,284,300,Galway
26148,4381,Curtains,Home & Furniture,4,149,300,Limerick
26149,4716,Bed Sheets,Home & Furniture,2,125,200,Limerick
26150,3350,Shirts,Fashion,1,167,300,Galway
26151,2690,Running Shoes,Fashion,3,108,300,Belfast
26152,4381,Curtains,Home & Furniture,3,298,200,Dublin
26153,5260,T - Shirts,Fashion,3,292,300,Limerick
26154,3815,Samsung Mobile,Electronic,2,157,200,Belfast
26155,6010,Shoe Rack,Home & Furniture,3,214,200,Cork
26156,2512,Umbrellas,Home & Furniture,5,270,400,Galway
26157,5260,T - Shirts,Fashion,2,206,200,Belfast
26158,4381,Curtains,Home & Furniture,1,126,300,Galway
26159,6715,LCD,Electronic,1,265,300,Galway
26160,4399,Suits,Fashion,3,261,300,Cork
26161,3557,Sneakers,Fashion,4,156,200,Belfast
26162,7255,Fossil Watch,Fashion,1,220,300,Belfast
26163,3717,Car & Bike Care,Auto & Accessories,2,282,300,Belfast
26164,5260,T - Shirts,Fashion,4,189,300,Galway
26165,7393,Speakers,Electronic,2,256,300,Belfast
26166,8349,Keyboard,Electronic,5,106,300,Limerick
26167,8601,Formal Shoes,Fashion,5,167,400,Limerick
26168,4716,Bed Sheets,Home & Furniture,2,217,400,Galway
26169,3717,Car & Bike Care,Auto & Accessories,5,218,400,Limerick
26170,8292,Tyre,Auto & Accessories,5,278,200,Belfast
26171,4399,Suits,Fashion,3,137,200,Limerick
26172,3350,Shirts,Fashion,3,253,300,Dublin
26173,7663,Beds,Home & Furniture,1,237,300,Galway
26174,6715,LCD,Electronic,3,197,400,Galway
26175,2512,Umbrellas,Home & Furniture,2,125,300,Dublin
26176,8292,Tyre,Auto & Accessories,5,149,400,Galway
26177,3378,Sports Wear,Fashion,1,114,400,Cork
26178,5644,Car Body Covers,Auto & Accessories,5,206,400,Cork
26179,5260,T - Shirts,Fashion,5,152,400,Galway
26180,2970,Mouse,Electronic,5,114,200,Belfast
26181,1423,Titak watch,Fashion,2,201,200,Limerick
26182,6556,Iron,Electronic,3,292,200,Belfast
26183,6558,Car Speakers,Auto & Accessories,5,158,400,Belfast
26184,6556,Iron,Electronic,3,120,400,Dublin
26185,6718,Casula Shoes,Fashion,2,127,400,Limerick
26186,6277,Car Mat,Auto & Accessories,1,141,300,Belfast
26187,1988,Sofas,Home & Furniture,1,156,200,Dublin
26188,1339,Sofa Covers,Home & Furniture,4,268,300,Galway
26189,8601,Formal Shoes,Fashion,3,298,200,Dublin
26190,6277,Car Mat,Auto & Accessories,4,158,400,Cork
26191,7255,Fossil Watch,Fashion,3,235,400,Cork
26192,3378,Sports Wear,Fashion,5,252,400,Cork
26193,5644,Car Body Covers,Auto & Accessories,1,290,400,Belfast
26194,3815,Samsung Mobile,Electronic,2,224,200,Belfast
26195,8349,Keyboard,Electronic,2,242,300,Dublin
26196,5260,T - Shirts,Fashion,3,189,400,Dublin
26197,2687,Dinner Crockery,Home & Furniture,4,217,200,Cork
26198,8349,Keyboard,Electronic,3,246,400,Belfast
26199,8349,Keyboard,Electronic,4,111,300,Dublin
26200,4381,Curtains,Home & Furniture,3,299,300,Galway
26201,1423,Titak watch,Fashion,4,159,300,Cork
26202,3425,Bike Tyres,Auto & Accessories,2,130,300,Galway
26203,3378,Sports Wear,Fashion,2,103,200,Belfast
26204,6558,Car Speakers,Auto & Accessories,5,166,400,Dublin
26205,4716,Bed Sheets,Home & Furniture,1,265,400,Cork
26206,4716,Bed Sheets,Home & Furniture,1,125,300,Limerick
26207,1988,Sofas,Home & Furniture,1,206,200,Cork
26208,3632,Watch,Electronic,3,285,200,Galway
26209,3717,Car & Bike Care,Auto & Accessories,5,138,200,Limerick
26210,3815,Samsung Mobile,Electronic,1,111,300,Cork
26211,6028,Tablet,Electronic,2,111,400,Cork
26212,8292,Tyre,Auto & Accessories,4,279,300,Dublin
26213,6715,LCD,Electronic,4,288,300,Cork
26214,1339,Sofa Covers,Home & Furniture,4,272,200,Cork
26215,2690,Running Shoes,Fashion,4,255,200,Galway
26216,2512,Umbrellas,Home & Furniture,1,176,300,Galway
26217,3717,Car & Bike Care,Auto & Accessories,4,159,300,Limerick
26218,3423,Dinning Tables,Home & Furniture,2,166,400,Cork
26219,8506,Mixer/Juicer,Electronic,3,197,200,Limerick
26220,6718,Casula Shoes,Fashion,1,158,200,Cork
26221,8989,Jeans,Fashion,2,105,200,Galway
26222,5260,T - Shirts,Fashion,3,171,200,Cork
26223,6383,LED,Electronic,1,187,200,Cork
26224,3557,Sneakers,Fashion,3,273,400,Dublin
26225,1988,Sofas,Home & Furniture,2,239,400,Cork
26226,3423,Dinning Tables,Home & Furniture,1,172,200,Belfast
26227,5260,T - Shirts,Fashion,5,194,300,Belfast
26228,5260,T - Shirts,Fashion,3,114,400,Belfast
26229,4399,Suits,Fashion,1,182,300,Limerick
26230,2690,Running Shoes,Fashion,3,183,300,Belfast
26231,4381,Curtains,Home & Furniture,1,162,300,Cork
26232,5988,Car Pillow & Neck Rest,Auto & Accessories,4,151,200,Limerick
26233,1339,Sofa Covers,Home & Furniture,3,125,300,Cork
26234,1423,Titak watch,Fashion,2,221,400,Limerick
26235,3815,Samsung Mobile,Electronic,5,286,300,Limerick
26236,6277,Car Mat,Auto & Accessories,4,168,300,Limerick
26237,3350,Shirts,Fashion,1,158,400,Limerick
26238,3677,Car Seat Covers,Auto & Accessories,5,163,400,Galway
26239,1423,Titak watch,Fashion,1,244,300,Galway
26240,3423,Dinning Tables,Home & Furniture,4,283,200,Dublin
26241,8601,Formal Shoes,Fashion,2,240,300,Cork
26242,3717,Car & Bike Care,Auto & Accessories,5,199,400,Belfast
26243,3423,Dinning Tables,Home & Furniture,3,137,200,Cork
26244,2512,Umbrellas,Home & Furniture,4,187,300,Belfast
26245,4288,Towels,Home & Furniture,4,264,200,Belfast
26246,2807,Fans,Electronic,3,230,400,Dublin
26247,8989,Jeans,Fashion,2,217,400,Belfast
26248,5988,Car Pillow & Neck Rest,Auto & Accessories,2,135,300,Galway
26249,3677,Car Seat Covers,Auto & Accessories,4,233,400,Limerick
26250,2512,Umbrellas,Home & Furniture,2,266,300,Dublin
26251,6718,Casula Shoes,Fashion,4,290,200,Limerick
26252,8601,Formal Shoes,Fashion,3,146,300,Belfast
26253,5260,T - Shirts,Fashion,3,142,400,Limerick
26254,4288,Towels,Home & Furniture,5,164,200,Galway
26255,6718,Casula Shoes,Fashion,3,142,200,Cork
26256,6010,Shoe Rack,Home & Furniture,5,215,300,Cork
26257,3378,Sports Wear,Fashion,2,223,200,Belfast
26258,1339,Sofa Covers,Home & Furniture,3,194,300,Cork
26259,8292,Tyre,Auto & Accessories,4,205,300,Cork
26260,8292,Tyre,Auto & Accessories,2,232,300,Belfast
26261,7393,Speakers,Electronic,1,140,200,Galway
26262,6383,LED,Electronic,2,238,400,Galway
26263,8601,Formal Shoes,Fashion,1,181,200,Limerick
26264,4381,Curtains,Home & Furniture,4,190,200,Galway
26265,4049,Apple Laptop,Electronic,5,161,200,Dublin
26266,5988,Car Pillow & Neck Rest,Auto & Accessories,5,264,400,Belfast
26267,3423,Dinning Tables,Home & Furniture,5,170,300,Cork
26268,2690,Running Shoes,Fashion,1,146,200,Dublin
26269,6718,Casula Shoes,Fashion,3,209,300,Cork
26270,8601,Formal Shoes,Fashion,2,279,400,Limerick
26271,3425,Bike Tyres,Auto & Accessories,3,159,200,Belfast
26272,4049,Apple Laptop,Electronic,3,266,400,Limerick
26273,5644,Car Body Covers,Auto & Accessories,4,109,400,Belfast
26274,4716,Bed Sheets,Home & Furniture,2,116,200,Dublin
26275,6028,Tablet,Electronic,5,259,400,Limerick
26276,7663,Beds,Home & Furniture,3,179,200,Galway
26277,6010,Shoe Rack,Home & Furniture,5,118,400,Limerick
26278,8989,Jeans,Fashion,3,103,200,Limerick
26279,4716,Bed Sheets,Home & Furniture,1,230,300,Dublin
26280,3423,Dinning Tables,Home & Furniture,1,159,200,Belfast
26281,5260,T - Shirts,Fashion,5,221,300,Galway
26282,1988,Sofas,Home & Furniture,5,299,200,Dublin
26283,2386,Car Media Players,Auto & Accessories,5,242,400,Cork
26284,6558,Car Speakers,Auto & Accessories,4,274,300,Dublin
26285,7255,Fossil Watch,Fashion,3,198,200,Galway
26286,6028,Tablet,Electronic,3,126,300,Belfast
26287,2386,Car Media Players,Auto & Accessories,3,127,400,Cork
26288,4716,Bed Sheets,Home & Furniture,4,298,400,Limerick
26289,3350,Shirts,Fashion,1,178,300,Galway
26290,2512,Umbrellas,Home & Furniture,1,291,300,Cork
26291,8601,Formal Shoes,Fashion,5,287,400,Dublin
26292,8349,Keyboard,Electronic,4,291,400,Galway
26293,3717,Car & Bike Care,Auto & Accessories,2,113,400,Dublin
26294,1339,Sofa Covers,Home & Furniture,3,147,300,Belfast
26295,7255,Fossil Watch,Fashion,4,234,400,Dublin
26296,8292,Tyre,Auto & Accessories,4,269,300,Dublin
26297,3425,Bike Tyres,Auto & Accessories,4,107,200,Belfast
26298,3677,Car Seat Covers,Auto & Accessories,1,253,300,Belfast
26299,3423,Dinning Tables,Home & Furniture,3,147,400,Galway
26300,4399,Suits,Fashion,4,288,300,Belfast
26301,5988,Car Pillow & Neck Rest,Auto & Accessories,1,151,400,Dublin
26302,6558,Car Speakers,Auto & Accessories,5,130,300,Galway
26303,6558,Car Speakers,Auto & Accessories,5,116,400,Cork
26304,2512,Umbrellas,Home & Furniture,5,99,400,Cork
26305,4399,Suits,Fashion,1,144,200,Dublin
26306,5988,Car Pillow & Neck Rest,Auto & Accessories,2,280,200,Dublin
26307,3378,Sports Wear,Fashion,1,151,300,Belfast
26308,6277,Car Mat,Auto & Accessories,2,186,400,Limerick
26309,3378,Sports Wear,Fashion,2,164,300,Dublin
26310,2807,Fans,Electronic,5,194,300,Cork
26311,5260,T - Shirts,Fashion,1,283,400,Dublin
26312,2807,Fans,Electronic,5,187,400,Cork
26313,8506,Mixer/Juicer,Electronic,3,136,200,Limerick
26314,3350,Shirts,Fashion,3,140,400,Galway
26315,3557,Sneakers,Fashion,4,210,400,Galway
26316,7393,Speakers,Electronic,2,173,400,Limerick
26317,2807,Fans,Electronic,5,278,300,Limerick
26318,3632,Watch,Electronic,1,103,300,Cork
26319,4381,Curtains,Home & Furniture,3,265,300,Cork
26320,3557,Sneakers,Fashion,2,272,400,Galway
26321,3378,Sports Wear,Fashion,2,272,200,Limerick
26322,6028,Tablet,Electronic,1,234,300,Cork
26323,6556,Iron,Electronic,4,198,200,Limerick
26324,4716,Bed Sheets,Home & Furniture,4,228,300,Galway
26325,3632,Watch,Electronic,3,159,300,Galway
26326,5644,Car Body Covers,Auto & Accessories,3,195,200,Galway
26327,6010,Shoe Rack,Home & Furniture,3,122,300,Dublin
26328,4288,Towels,Home & Furniture,3,272,200,Galway
26329,6558,Car Speakers,Auto & Accessories,4,135,300,Galway
